date,LKOH,ROSN,SIBN,SNGS,TATN
2007-03-19,2069.0,215.9,99.21,30.28,115.0
2007-03-20,2064.0,213.89,98.78,29.14,112.98
2007-03-21,2078.0,216.3,98.35,30.38,114.7
2007-03-22,2139.0,216.0,100.15,31.14,116.6
2007-03-23,2182.0,218.16,101.89,32.301,121.99
2007-03-26,2199.02,219.39,103.28,32.32,121.91
2007-03-27,2168.12,216.0,103.9,31.6,120.6
2007-03-28,2203.0,216.3,105.23,32.741,123.0
2007-03-29,2254.0,217.47,106.95,33.195,124.65
2007-03-30,2239.0,216.2,108.31,32.701,121.93
2007-04-02,2229.4,217.5,108.49,32.4,122.09
2007-04-03,2185.0,217.0,107.72,31.35,119.13
2007-04-04,2174.0,216.26,105.15,31.176,117.98
2007-04-05,2180.0,215.97,104.97,31.243,122.0
2007-04-06,2183.0,215.45,105.3,31.251,124.78
2007-04-09,2200.0,215.1,104.7,31.552,124.82
2007-04-10,2188.05,213.86,103.34,32.25,123.35
2007-04-11,2187.0,214.06,103.46,31.74,124.45
2007-04-12,2174.96,217.8,102.0,31.3,123.01
2007-04-13,2192.0,230.21,102.92,31.58,126.75
2007-04-16,2216.24,234.6,103.22,32.488,127.98
2007-04-17,2197.04,229.25,101.97,31.79,126.61
2007-04-18,2154.2,227.16,100.45,31.52,126.0
2007-04-19,2090.01,220.0,98.5,31.15,124.73
2007-04-20,2164.69,223.85,100.29,32.38,130.92
2007-04-23,2164.7,224.2,100.45,32.3,129.8
2007-04-24,2144.0,228.7,100.45,33.299,128.68
2007-04-25,2114.5,233.35,100.1,33.7,128.25
2007-04-26,2081.11,229.99,98.4,33.45,125.94
2007-04-27,2030.05,219.7,95.94,33.399,121.41
2007-04-28,2046.01,223.79,96.95,33.9,122.0
2007-05-02,1988.0,220.0,96.28,32.9,120.0
2007-05-03,1985.57,223.65,95.35,33.47,121.7
2007-05-04,2013.5,221.7,95.41,33.3,123.5
2007-05-07,1995.29,219.99,95.1,33.074,121.9
2007-05-08,1995.01,217.25,94.46,33.0,122.77
2007-05-10,1956.17,214.35,93.1,32.83,119.72
2007-05-11,1916.0,209.6,91.89,31.32,118.73
2007-05-14,1905.8,209.8,93.0,31.689,116.7
2007-05-15,1873.39,206.1,91.72,30.74,113.0
2007-05-16,1907.11,211.97,93.1,31.176,113.68
2007-05-17,1914.94,207.27,92.9,30.87,113.2
2007-05-18,1969.99,209.38,94.7,31.37,115.65
2007-05-21,1992.96,210.7,94.25,31.65,116.55
2007-05-22,2010.0,211.22,94.25,31.85,117.28
2007-05-23,1940.11,207.5,93.91,30.65,114.37
2007-05-24,1952.0,207.61,95.22,30.15,114.65
2007-05-25,1942.77,208.0,98.86,29.34,113.98
2007-05-28,1914.0,203.8,94.55,28.435,112.29
2007-05-29,1886.0,200.98,93.09,27.8,111.95
2007-05-30,1894.0,199.85,93.2,27.649,111.6
2007-05-31,1960.0,205.37,95.1,28.25,114.31
2007-06-01,2011.0,212.0,97.4,29.18,118.7
2007-06-04,1993.1,208.31,97.17,28.812,116.22
2007-06-05,1980.0,207.61,101.99,28.929,114.89
2007-06-06,1964.5,205.8,103.19,28.7,117.0
2007-06-07,1951.62,203.5,102.63,28.259,116.0
2007-06-08,1956.97,203.0,102.25,28.251,115.3
2007-06-09,1956.01,203.25,102.55,28.092,116.5
2007-06-13,1956.0,203.9,102.72,28.65,118.73
2007-06-14,2001.0,208.9,104.23,29.45,120.48
2007-06-15,2033.0,209.61,103.78,29.18,121.38
2007-06-18,2019.4,209.25,104.5,29.622,123.53
2007-06-19,2013.11,206.2,103.64,29.39,124.02
2007-06-20,2073.0,208.2,104.6,30.1,125.25
2007-06-21,2046.0,205.35,104.1,29.22,123.0
2007-06-22,2025.0,205.99,106.45,29.2,122.32
2007-06-25,1985.0,204.0,105.4,28.639,120.0
2007-06-26,2019.97,205.21,105.37,28.55,120.59
2007-06-27,1990.0,203.7,103.33,27.987,119.03
2007-06-28,1992.49,206.02,103.76,28.105,118.2
2007-06-29,1969.0,204.79,104.28,27.9,118.0
2007-07-02,1963.9,204.79,105.0,28.848,118.5
2007-07-03,2019.0,205.5,106.78,29.201,122.9
2007-07-04,2015.0,204.99,106.6,29.25,121.9
2007-07-05,2048.9,213.21,106.9,30.419,124.96
2007-07-06,2073.0,213.9,106.89,30.614,125.9
2007-07-09,2083.7,215.41,107.2,30.635,129.2
2007-07-10,2056.0,210.65,105.4,29.799,127.79
2007-07-11,2085.2,212.87,105.96,30.185,127.47
2007-07-12,2136.94,221.95,107.19,31.17,136.6
2007-07-13,2145.0,221.7,108.8,31.061,137.53
2007-07-16,2146.0,223.71,108.07,31.098,137.0
2007-07-17,2168.0,223.63,108.09,30.889,136.0
2007-07-18,2138.0,220.13,108.21,30.16,132.51
2007-07-19,2179.9,224.39,109.84,30.9,138.46
2007-07-20,2154.99,222.42,109.6,30.355,136.59
2007-07-23,2174.0,223.99,110.2,30.3,138.0
2007-07-24,2117.0,217.79,108.12,29.67,134.06
2007-07-25,2128.0,218.8,108.3,30.413,135.3
2007-07-26,2076.7,212.5,107.03,29.014,129.5
2007-07-27,2030.0,207.8,105.32,28.996,127.12
2007-07-30,2033.0,209.45,105.9,29.05,125.97
2007-07-31,2058.2,213.62,106.6,29.24,127.88
2007-08-01,1993.0,207.4,104.08,28.501,124.7
2007-08-02,2010.01,210.47,105.16,28.85,126.46
2007-08-03,2020.1,209.78,105.1,28.57,127.39
2007-08-06,1978.0,207.6,102.99,28.349,124.75
2007-08-07,1969.0,208.5,103.7,28.45,124.3
2007-08-08,2016.33,212.25,104.91,29.38,127.95
2007-08-09,1967.4,207.79,102.12,28.602,124.0
2007-08-10,1913.0,205.97,99.36,29.15,122.49
2007-08-13,1969.14,210.89,100.48,30.443,126.0
2007-08-14,1958.5,208.9,99.0,30.988,127.09
2007-08-15,1910.94,206.2,97.4,30.13,123.79
2007-08-16,1863.78,202.89,93.55,29.497,121.62
2007-08-17,1902.0,207.2,94.79,30.82,127.25
2007-08-20,1886.0,205.89,94.58,30.33,124.3
2007-08-21,1862.22,204.1,93.59,29.633,122.59
2007-08-22,1894.0,207.58,94.49,30.289,124.29
2007-08-23,1889.0,206.55,93.15,29.84,125.0
2007-08-24,1891.99,205.5,93.8,30.55,124.99
2007-08-27,1902.0,207.01,94.0,32.618,125.01
2007-08-28,1891.01,206.5,94.44,31.799,126.01
2007-08-29,1887.0,207.5,94.75,31.24,128.68
2007-08-30,1882.0,205.77,94.22,31.37,126.4
2007-08-31,1907.0,211.8,96.96,32.16,129.2
2007-09-03,1922.0,210.55,96.8,32.12,128.15
2007-09-04,1911.0,209.75,96.4,31.74,128.5
2007-09-05,1908.0,210.0,95.65,31.8,128.01
2007-09-06,1940.45,212.66,96.49,31.9,129.16
2007-09-07,1905.1,208.9,94.4,31.077,124.33
2007-09-10,1908.9,208.49,94.08,31.4,125.47
2007-09-11,1915.3,210.05,94.9,31.6,125.7
2007-09-12,1899.5,209.97,94.9,31.35,124.12
2007-09-13,1930.99,212.73,96.45,31.77,126.6
2007-09-14,1926.0,216.2,96.9,31.55,125.79
2007-09-17,1908.0,213.55,96.06,31.4,125.6
2007-09-18,1934.99,214.9,98.09,31.539,127.16
2007-09-19,2015.5,220.1,101.0,32.309,129.71
2007-09-20,2010.11,216.79,99.92,32.2,129.2
2007-09-21,2021.0,216.9,101.98,32.499,131.11
2007-09-24,2028.5,214.92,102.8,33.239,135.25
2007-09-25,1996.01,210.5,101.5,32.942,134.02
2007-09-26,2036.0,213.2,103.35,33.897,138.65
2007-09-27,2063.11,213.7,103.92,34.15,139.19
2007-09-28,2081.8,213.12,104.3,33.9,138.82
2007-10-01,2034.0,210.24,103.1,33.599,134.3
2007-10-02,2112.0,216.3,106.94,34.141,139.95
2007-10-03,2095.0,212.2,104.97,33.87,140.0
2007-10-04,2105.03,211.75,103.54,33.71,137.27
2007-10-05,2173.04,213.51,104.41,33.7,138.5
2007-10-08,2176.7,212.79,104.25,33.43,136.73
2007-10-09,2187.0,213.5,112.4,33.344,139.29
2007-10-10,2175.0,212.17,113.19,32.97,138.46
2007-10-11,2219.6,214.82,114.6,32.963,143.25
2007-10-12,2201.32,213.4,116.08,32.64,142.0
2007-10-15,2211.75,215.97,116.2,32.62,143.42
2007-10-16,2211.5,216.89,114.22,32.271,143.0
2007-10-17,2210.0,221.0,116.5,32.15,143.4
2007-10-18,2140.51,217.0,114.97,31.887,141.25
2007-10-19,2132.0,215.7,114.97,31.801,140.15
2007-10-22,2076.99,210.4,113.2,31.45,135.6
2007-10-23,2094.0,211.78,115.52,31.489,136.95
2007-10-24,2084.1,211.8,114.94,31.191,135.87
2007-10-25,2107.5,213.91,116.94,31.57,140.3
2007-10-26,2174.0,218.59,118.67,32.365,148.7
2007-10-29,2232.0,219.5,119.1,32.795,152.1
2007-10-30,2213.4,217.23,119.4,32.297,154.69
2007-10-31,2237.01,217.09,119.87,32.301,152.5
2007-11-01,2230.0,215.67,119.79,31.92,149.9
2007-11-02,2255.0,215.2,123.0,31.58,151.69
2007-11-06,2331.0,223.86,125.89,31.771,154.18
2007-11-07,2308.0,225.0,125.1,31.65,152.01
2007-11-08,2303.11,226.2,126.0,31.63,153.33
2007-11-09,2239.0,221.06,125.8,30.412,150.2
2007-11-12,2209.7,220.6,126.64,30.149,149.35
2007-11-13,2179.0,216.5,125.6,30.225,145.67
2007-11-14,2187.0,223.5,127.89,30.14,147.48
2007-11-15,2165.0,220.7,127.7,29.864,145.75
2007-11-16,2116.5,219.0,126.21,29.719,141.7
2007-11-19,2085.0,214.75,126.0,29.168,138.95
2007-11-20,2116.5,215.36,127.0,29.25,141.79
2007-11-21,2069.49,211.25,125.4,28.721,139.98
2007-11-22,2071.89,210.33,123.5,28.65,137.25
2007-11-23,2075.01,211.65,124.4,28.56,137.79
2007-11-26,2127.0,214.16,126.6,28.821,144.7
2007-11-27,2086.0,210.56,125.8,28.374,141.78
2007-11-28,2102.99,212.3,125.9,28.7,142.56
2007-11-29,2093.0,215.99,126.5,28.45,143.2
2007-11-30,2115.0,221.07,130.32,28.399,145.95
2007-12-03,2085.0,218.3,133.07,28.33,144.8
2007-12-04,2069.79,219.25,133.8,28.23,144.9
2007-12-05,2162.97,226.8,135.79,29.25,151.06
2007-12-06,2146.99,226.35,137.5,29.13,149.57
2007-12-07,2163.0,230.6,140.85,30.38,150.23
2007-12-10,2210.0,234.5,142.43,30.85,152.0
2007-12-11,2215.0,234.0,143.51,30.68,150.27
2007-12-12,2267.77,239.0,151.0,31.18,153.25
2007-12-13,2225.07,235.9,151.05,30.879,150.7
2007-12-14,2144.0,229.2,147.5,30.349,144.52
2007-12-17,2156.1,225.6,147.51,30.155,142.55
2007-12-18,2133.0,226.0,152.7,30.57,144.43
2007-12-19,2111.99,224.39,156.5,30.36,143.2
2007-12-20,2132.0,229.98,157.88,31.143,143.99
2007-12-21,2141.0,232.22,157.9,31.199,143.12
2007-12-24,2130.0,234.99,157.45,31.31,148.45
2007-12-25,2122.2,231.49,151.18,31.18,147.2
2007-12-26,2108.0,228.02,148.85,30.469,146.2
2007-12-27,2104.0,231.32,150.3,29.91,147.63
2007-12-28,2067.1,231.7,153.0,29.501,148.0
2008-01-09,2079.0,227.74,156.35,30.501,154.6
2008-01-10,2062.0,230.6,156.0,30.43,153.5
2008-01-11,2036.0,223.38,153.64,30.4,154.22
2008-01-14,2004.0,224.0,153.15,30.692,158.5
2008-01-15,1990.97,221.98,149.7,30.4,157.44
2008-01-16,1892.0,212.99,143.02,28.74,148.5
2008-01-17,1891.0,209.25,146.89,28.15,147.29
2008-01-18,1870.0,206.2,144.0,27.7,144.32
2008-01-21,1718.0,194.7,130.94,25.2,130.3
2008-01-22,1666.0,188.01,123.0,23.85,125.37
2008-01-23,1600.0,175.68,122.06,22.25,118.0
2008-01-24,1736.99,186.5,132.0,24.0,124.75
2008-01-25,1818.0,189.19,139.6,25.48,131.0
2008-01-28,1737.0,179.65,139.1,24.275,125.99
2008-01-29,1775.0,186.03,142.71,24.561,127.12
2008-01-30,1736.0,180.8,139.18,24.002,123.72
2008-01-31,1668.0,172.0,132.23,22.79,118.6
2008-02-01,1739.99,179.5,135.09,23.531,123.3
2008-02-04,1768.0,183.51,131.8,23.581,124.28
2008-02-05,1725.02,180.0,129.95,22.6,122.24
2008-02-06,1715.01,176.8,129.51,22.26,123.71
2008-02-07,1654.0,169.19,125.99,21.8,119.99
2008-02-08,1638.0,166.3,124.0,21.2,118.68
2008-02-11,1697.0,173.4,125.41,22.34,121.48
2008-02-12,1769.0,180.49,129.0,23.0,125.2
2008-02-13,1807.04,186.3,132.36,23.387,127.08
2008-02-14,1812.2,192.19,142.4,23.2,131.1
2008-02-15,1754.0,192.9,139.91,22.7,129.88
2008-02-18,1790.0,199.8,142.0,22.999,132.36
2008-02-19,1802.79,201.86,143.25,23.151,133.0
2008-02-20,1775.22,198.1,140.01,22.595,135.34
2008-02-21,1822.0,200.99,143.1,23.25,140.1
2008-02-22,1830.25,201.9,143.6,23.31,140.0
2008-02-25,1833.26,202.06,143.64,23.296,140.42
2008-02-26,1837.0,201.62,145.0,23.335,142.42
2008-02-27,1832.0,199.87,142.9,22.872,145.46
2008-02-28,1803.0,199.0,140.42,22.6,149.75
2008-02-29,1786.0,196.04,150.38,22.1,150.11
2008-03-03,1746.83,196.5,146.6,21.27,147.29
2008-03-04,1699.0,199.67,144.72,21.0,150.0
2008-03-05,1724.0,201.96,146.1,21.966,151.5
2008-03-06,1738.0,199.98,146.51,21.961,150.46
2008-03-07,1712.48,196.07,145.29,21.851,145.0
2008-03-11,1782.94,202.2,147.9,23.05,151.2
2008-03-12,1821.0,204.14,146.2,23.33,150.22
2008-03-13,1793.0,200.55,143.2,22.739,150.22
2008-03-14,1813.89,201.49,140.0,22.47,148.5
2008-03-17,1746.0,195.0,137.48,21.6,143.0
2008-03-18,1805.96,195.45,136.98,21.9,147.45
2008-03-19,1803.43,193.81,136.45,21.651,148.92
2008-03-20,1752.99,187.99,132.2,21.153,145.95
2008-03-21,1753.0,193.01,132.31,21.279,144.0
2008-03-24,1830.0,199.8,134.2,21.763,146.84
2008-03-25,1830.12,193.91,130.3,21.314,146.0
2008-03-26,1863.99,198.2,131.6,21.141,150.57
2008-03-27,1934.0,206.46,134.47,21.9,150.0
2008-03-28,1978.32,212.9,131.82,22.138,151.31
2008-03-31,1999.99,211.21,132.3,22.039,152.4
2008-04-01,1986.0,212.9,134.3,22.5,152.6
2008-04-02,1972.0,213.77,134.06,22.7,153.37
2008-04-03,1960.0,212.4,134.0,22.78,151.5
2008-04-04,1967.0,213.4,134.59,23.158,151.5
2008-04-07,2021.0,219.85,136.28,23.5,153.57
2008-04-08,1995.02,216.1,135.49,22.83,150.85
2008-04-09,2015.88,220.6,136.1,23.201,151.82
2008-04-10,2053.0,227.2,136.19,23.3,150.51
2008-04-11,2025.3,222.5,132.01,22.885,144.2
2008-04-14,1998.0,224.0,130.15,22.699,142.92
2008-04-15,2078.0,231.0,131.5,23.14,147.79
2008-04-16,2133.51,231.9,135.34,23.4,149.98
2008-04-17,2134.5,227.8,134.09,23.244,150.28
2008-04-18,2155.01,231.96,135.0,23.63,154.0
2008-04-21,2146.0,229.0,135.4,23.56,153.4
2008-04-22,2142.5,231.13,135.44,23.69,153.1
2008-04-23,2125.15,233.8,141.5,23.6,153.91
2008-04-24,2086.0,229.87,142.9,23.05,151.57
2008-04-25,2127.3,232.32,144.01,23.4,153.3
2008-04-28,2151.0,233.01,144.51,23.65,152.84
2008-04-29,2125.0,232.3,142.39,23.19,152.9
2008-04-30,2137.0,231.2,144.2,23.069,151.91
2008-05-04,2156.0,232.3,144.44,23.365,153.45
2008-05-05,2134.99,231.5,142.79,23.113,152.28
2008-05-06,2169.86,229.7,146.5,23.077,159.11
2008-05-07,2242.78,232.99,146.3,23.365,162.7
2008-05-08,2382.35,248.43,149.74,24.692,169.4
2008-05-12,2446.6,259.5,150.1,25.449,173.2
2008-05-13,2473.21,264.51,151.4,26.37,175.5
2008-05-14,2606.99,280.9,163.6,29.189,182.01
2008-05-15,2572.0,273.3,176.89,28.455,187.9
2008-05-16,2686.0,278.5,170.5,29.249,189.13
2008-05-19,2640.0,268.99,169.2,29.3,187.56
2008-05-20,2575.0,265.2,164.55,28.876,187.66
2008-05-21,2597.0,268.3,164.0,29.703,187.3
2008-05-22,2524.0,262.07,164.0,29.099,186.5
2008-05-23,2547.1,270.7,168.5,29.23,187.5
2008-05-26,2564.0,275.55,170.5,28.829,184.04
2008-05-27,2507.93,272.2,170.0,27.64,182.03
2008-05-28,2502.0,275.7,169.4,27.7,184.0
2008-05-29,2642.0,282.3,173.7,28.12,187.17
2008-05-30,2659.9,286.9,176.98,29.097,189.41
2008-06-02,2615.79,288.8,179.35,28.728,186.23
2008-06-03,2600.0,284.83,179.64,28.71,186.91
2008-06-04,2461.0,273.3,172.52,27.52,179.52
2008-06-05,2451.9,273.6,177.9,27.84,182.82
2008-06-06,2488.0,282.03,181.5,28.28,187.45
2008-06-07,2414.0,278.7,181.1,27.507,183.0
2008-06-09,2440.0,279.55,188.0,27.73,184.34
2008-06-10,2450.0,275.87,182.18,27.33,184.01
2008-06-11,2507.0,279.01,187.65,27.729,184.85
2008-06-16,2488.12,279.4,190.1,27.71,182.8
2008-06-17,2492.0,283.25,189.0,27.985,184.0
2008-06-18,2479.0,282.35,187.43,27.821,183.0
2008-06-19,2447.0,280.42,188.58,27.98,184.47
2008-06-20,2419.35,276.5,189.5,27.58,181.8
2008-06-23,2353.0,268.6,188.93,27.005,182.96
2008-06-24,2311.12,265.0,182.5,26.301,176.81
2008-06-25,2284.98,263.0,181.77,26.35,177.67
2008-06-26,2278.02,263.65,180.94,26.149,177.9
2008-06-27,2310.0,273.42,187.1,26.2,177.98
2008-06-30,2323.0,272.6,187.98,25.92,176.26
2008-07-01,2240.52,263.3,183.22,24.64,167.19
2008-07-02,2278.0,264.98,187.9,24.81,164.2
2008-07-03,2275.0,265.0,185.98,24.74,163.7
2008-07-04,2223.0,255.0,177.3,24.363,161.2
2008-07-07,2230.0,255.6,176.0,24.75,161.12
2008-07-08,2181.0,253.0,175.3,24.325,162.89
2008-07-09,2141.53,248.12,175.0,24.074,164.2
2008-07-10,2179.9,251.37,175.65,24.289,164.31
2008-07-11,2155.22,249.54,171.2,23.65,163.3
2008-07-14,2253.0,262.2,182.04,24.697,166.9
2008-07-15,2223.0,256.55,184.0,24.141,165.21
2008-07-16,2230.0,259.98,183.5,23.941,161.4
2008-07-17,2282.2,269.6,183.91,24.668,164.77
2008-07-18,2170.0,251.66,180.03,23.229,159.21
2008-07-21,2177.0,251.0,181.8,23.12,162.04
2008-07-22,2153.05,250.6,179.0,22.71,158.3
2008-07-23,2145.0,250.0,175.0,22.53,156.2
2008-07-24,2078.0,239.7,174.39,22.182,148.8
2008-07-25,1946.0,228.0,158.0,20.696,144.01
2008-07-28,1877.0,231.69,154.23,20.07,137.24
2008-07-29,1812.0,237.52,145.5,19.922,138.25
2008-07-30,1914.0,244.0,147.0,20.949,141.4
2008-07-31,1922.0,247.4,148.25,20.719,140.15
2008-08-01,1945.99,240.8,147.9,20.43,138.5
2008-08-04,1927.17,231.02,149.9,20.235,137.33
2008-08-05,1852.7,216.0,139.8,19.36,128.57
2008-08-06,1911.8,222.2,139.8,19.763,129.99
2008-08-07,1944.74,223.2,139.01,19.8,136.69
2008-08-08,1837.0,205.77,130.5,18.5,131.35
2008-08-11,1922.99,213.5,133.69,18.72,135.61
2008-08-12,1960.0,217.03,137.6,19.367,139.27
2008-08-13,1913.75,209.6,135.0,18.95,137.5
2008-08-14,1927.0,213.0,137.72,19.801,138.2
2008-08-15,1902.1,216.8,140.55,20.05,143.0
2008-08-18,1875.82,216.33,139.6,20.049,145.72
2008-08-19,1740.0,200.51,132.15,18.229,133.99
2008-08-20,1801.0,202.57,132.49,18.501,133.0
2008-08-21,1829.0,201.0,131.39,18.68,135.27
2008-08-22,1802.0,199.1,128.25,18.4,135.09
2008-08-25,1714.05,190.1,121.8,17.28,126.85
2008-08-26,1702.27,191.35,118.3,17.001,125.79
2008-08-27,1759.0,194.0,115.67,16.82,122.3
2008-08-28,1887.0,206.85,117.7,17.85,127.5
2008-08-29,1832.3,209.0,115.56,17.5,129.0
2008-09-01,1845.85,217.5,118.56,18.05,128.39
2008-09-02,1792.0,214.87,121.3,18.351,126.13
2008-09-03,1730.99,207.23,117.99,17.767,123.2
2008-09-04,1708.5,198.0,116.02,17.115,117.81
2008-09-05,1700.0,198.99,115.0,16.106,114.0
2008-09-08,1758.0,210.25,117.2,16.82,117.62
2008-09-09,1606.9,187.4,110.31,15.399,104.0
2008-09-10,1520.07,190.5,104.01,14.419,104.0
2008-09-11,1521.0,180.3,103.0,13.88,102.0
2008-09-12,1691.0,185.5,110.72,14.54,106.9
2008-09-15,1567.0,170.01,106.75,13.183,96.45
2008-09-16,1366.0,133.85,98.01,10.65,83.01
2008-09-17,1412.0,128.5,95.0,10.39,71.99
2008-09-19,1794.0,188.0,111.01,15.101,100.02
2008-09-22,1719.0,193.5,115.6,15.15,108.0
2008-09-23,1648.99,195.98,116.21,14.13,99.7
2008-09-24,1656.0,199.97,118.0,14.29,103.7
2008-09-25,1600.0,191.5,122.39,13.845,102.9
2008-09-26,1563.07,190.01,119.85,13.899,104.5
2008-09-29,1509.0,176.51,117.5,13.4,98.0
2008-09-30,1520.0,171.39,109.9,13.44,90.45
2008-10-01,1500.5,166.46,109.0,13.879,88.5
2008-10-02,1454.0,153.5,102.99,13.446,83.0
2008-10-03,1371.0,143.36,98.0,13.03,78.0
2008-10-06,1100.0,108.95,79.5,10.42,65.37
2008-10-07,1111.0,107.08,73.4,10.3,63.2
2008-10-08,940.0,91.29,60.6,8.701,57.9
2008-10-09,1136.22,103.8,65.0,10.402,57.1
2008-10-13,1011.0,94.73,57.2,13.75,52.2
2008-10-14,1168.0,109.7,57.99,14.721,53.2
2008-10-15,1030.0,102.5,52.1,13.5,47.11
2008-10-16,860.0,100.97,43.79,12.85,37.71
2008-10-17,826.0,97.0,43.22,12.9,32.61
2008-10-20,875.0,105.5,46.65,13.418,33.8
2008-10-21,913.99,105.9,48.21,13.8,37.3
2008-10-22,880.01,103.0,46.24,13.401,34.4
2008-10-23,880.0,98.0,45.19,13.6,33.68
2008-10-24,740.22,84.0,40.15,12.999,27.94
2008-10-28,795.0,85.82,42.91,14.0,27.5
2008-10-29,892.0,98.0,48.56,14.902,33.5
2008-10-30,1026.0,125.0,57.0,17.66,40.74
2008-10-31,1033.0,123.6,61.4,17.5,
2008-11-01,1101.0,125.5,66.7,17.701,53.48
2008-11-05,1100.01,127.0,71.0,17.93,
2008-11-06,1023.0,114.5,62.2,16.151,50.61
2008-11-07,1063.0,113.29,66.0,16.45,54.2
2008-11-10,1085.5,118.2,70.0,17.0,57.8
2008-11-11,960.8,102.61,59.3,15.16,51.0
2008-11-13,873.0,94.85,53.56,13.809,43.0
2008-11-14,848.97,91.45,52.53,14.39,46.0
2008-11-17,804.9,86.19,49.61,13.811,44.0
2008-11-18,836.21,87.12,51.74,15.71,46.96
2008-11-19,827.0,87.0,50.76,15.15,42.64
2008-11-20,825.2,85.25,45.49,14.369,37.68
2008-11-21,777.0,82.41,46.01,14.055,37.16
2008-11-24,912.0,103.07,52.73,18.1,43.85
2008-11-25,850.0,106.76,53.58,18.153,43.0
2008-11-26,842.9,105.02,53.71,17.121,43.3
2008-11-27,874.45,109.95,56.85,17.94,47.47
2008-11-28,879.79,108.5,56.58,17.6,46.2
2008-12-01,800.1,99.99,50.53,15.815,42.0
2008-12-02,807.98,99.0,52.48,16.94,47.21
2008-12-03,800.0,96.62,53.97,16.099,50.8
2008-12-04,825.03,95.97,53.63,15.645,48.0
2008-12-05,818.0,97.0,50.66,15.55,45.2
2008-12-08,910.0,110.6,54.3,17.15,51.98
2008-12-09,910.0,110.2,52.45,16.6,51.06
2008-12-10,933.2,118.35,55.75,16.755,54.81
2008-12-11,971.0,114.5,60.6,16.77,55.18
2008-12-12,993.0,110.6,60.66,17.001,52.2
2008-12-15,1072.0,114.95,65.9,17.5,58.5
2008-12-16,1058.26,115.32,66.8,17.995,60.38
2008-12-17,1015.98,114.0,66.35,18.102,60.2
2008-12-18,955.0,103.8,61.69,16.511,59.0
2008-12-19,950.0,103.79,61.69,16.501,60.0
2008-12-22,1011.0,108.4,62.67,17.551,60.05
2008-12-23,1080.0,115.05,64.3,18.5,60.67
2008-12-24,1029.5,115.33,62.0,17.972,57.95
2008-12-25,1000.01,113.0,59.5,17.1,54.78
2008-12-26,950.0,112.0,58.0,16.679,53.1
2008-12-29,976.78,113.98,62.0,16.0,54.2
2008-12-30,948.0,112.34,62.97,16.55,56.0
2008-12-31,965.11,110.9,62.42,16.55,55.25
2009-01-11,1016.1,114.22,64.3,15.885,55.79
2009-01-12,1058.52,117.2,65.9,15.644,57.42
2009-01-13,1110.0,118.8,66.09,15.015,57.69
2009-01-14,1001.3,107.84,62.1,13.88,51.99
2009-01-15,1015.0,109.3,63.23,13.998,49.92
2009-01-16,1033.99,109.88,63.77,14.02,50.5
2009-01-19,999.0,107.7,62.01,13.75,49.75
2009-01-20,982.99,104.58,61.65,13.495,50.77
2009-01-21,1024.99,106.5,63.99,14.083,53.48
2009-01-22,985.97,102.59,60.92,13.61,51.5
2009-01-23,995.01,103.0,61.0,13.73,50.9
2009-01-26,1134.4,114.02,64.64,15.15,55.09
2009-01-27,1105.0,109.64,65.13,14.639,53.39
2009-01-28,1159.43,112.65,67.55,15.197,54.3
2009-01-29,1156.5,112.51,67.61,15.34,57.2
2009-01-30,1166.98,111.16,73.42,15.362,58.99
2009-02-02,1147.11,110.9,74.59,16.0,60.0
2009-02-03,1129.0,110.92,75.51,15.899,59.5
2009-02-04,1151.9,112.01,75.91,16.665,58.7
2009-02-05,1112.99,107.51,75.0,16.507,56.56
2009-02-06,1151.0,111.99,81.39,17.7,60.75
2009-02-09,1232.12,119.0,83.99,18.8,69.0
2009-02-10,1282.0,129.0,88.05,20.47,70.3
2009-02-11,1267.0,129.4,87.5,20.899,71.5
2009-02-12,1202.0,120.99,84.09,19.798,70.49
2009-02-13,1271.0,130.5,86.2,21.47,76.09
2009-02-16,1239.01,125.0,82.84,20.926,75.08
2009-02-17,1126.0,113.26,75.0,17.65,68.31
2009-02-18,1087.09,111.52,70.89,17.103,65.79
2009-02-19,1115.0,114.51,73.11,17.811,67.28
2009-02-20,1091.0,112.5,71.71,17.4,64.64
2009-02-24,1074.04,113.07,70.23,18.015,63.64
2009-02-25,1066.07,113.15,70.25,18.111,63.3
2009-02-26,1185.0,124.48,80.74,19.29,68.93
2009-02-27,1152.0,126.1,78.35,20.199,66.81
2009-03-02,1104.0,120.25,75.28,19.566,63.5
2009-03-03,1115.0,124.6,75.0,20.301,63.25
2009-03-04,1178.99,130.69,78.85,22.175,68.3
2009-03-05,1166.78,124.81,76.47,22.19,69.38
2009-03-06,1197.99,130.0,78.99,23.584,74.18
2009-03-10,1321.99,149.49,86.05,25.486,86.9
2009-03-11,1282.97,144.49,83.58,24.765,83.84
2009-03-12,1269.5,144.1,80.49,23.399,80.0
2009-03-13,1338.2,153.0,81.3,24.35,81.18
2009-03-16,1324.92,156.02,80.98,24.44,82.5
2009-03-17,1303.01,159.11,83.56,25.0,83.96
2009-03-18,1221.99,147.71,80.54,23.452,82.7
2009-03-19,1272.0,158.65,83.46,24.795,83.63
2009-03-20,1291.38,158.1,84.45,23.023,92.75
2009-03-23,1373.01,169.39,91.35,23.777,98.8
2009-03-24,1330.0,160.3,86.36,22.92,95.5
2009-03-25,1401.0,165.22,98.5,22.811,96.43
