date,TATN
2020-04-07,583.6
2020-04-08,598.0
2020-04-09,606.2
2020-04-10,601.4
2020-04-13,587.0
2020-04-14,554.6
2020-04-15,510.6
2020-04-16,510.4
2020-04-17,516.4
2020-04-20,488.4
2020-04-21,476.7
2020-04-22,514.4
2020-04-23,532.2
2020-04-24,521.9
2020-04-27,516.7
2020-04-28,529.8
2020-04-29,558.6
2020-04-30,550.0
2020-05-04,544.9
2020-05-05,551.6
2020-05-06,541.5
2020-05-07,544.0
2020-05-08,546.5
2020-05-12,541.9
2020-05-13,517.8
2020-05-14,522.6
2020-05-15,514.2
2020-05-18,549.0
2020-05-19,549.6
2020-05-20,566.5
2020-05-21,540.0
2020-05-22,544.0
2020-05-25,557.0
2020-05-26,559.9
2020-05-27,559.8
2020-05-28,565.0
2020-05-29,532.0
2020-06-01,542.5
2020-06-02,560.1
2020-06-03,569.0
2020-06-04,559.2
2020-06-05,569.9
2020-06-08,578.4
2020-06-09,586.5
2020-06-10,595.9
2020-06-11,577.0
2020-06-15,581.6
2020-06-16,581.0
2020-06-17,565.4
2020-06-18,576.0
2020-06-19,586.5
2020-06-22,589.1
2020-06-23,588.6
2020-06-25,584.7
2020-06-26,572.6
2020-06-29,568.4
2020-06-30,556.3
2020-07-02,567.5
2020-07-03,568.0
2020-07-06,570.6
2020-07-07,565.5
2020-07-08,560.6
2020-07-09,552.5
2020-07-10,562.7
2020-07-13,546.5
2020-07-14,547.9
2020-07-15,553.3
2020-07-16,553.6
2020-07-17,550.9
2020-07-20,554.9
2020-07-21,560.4
2020-07-22,560.9
2020-07-23,559.0
2020-07-24,564.7
2020-07-27,560.9
2020-07-28,557.0
2020-07-29,563.0
2020-07-30,558.4
2020-07-31,554.7
2020-08-03,547.2
2020-08-04,546.8
2020-08-05,558.4
2020-08-06,561.4
2020-08-07,559.4
2020-08-10,559.8
2020-08-11,581.0
2020-08-12,605.6
2020-08-13,604.9
2020-08-14,608.5
2020-08-17,600.1
2020-08-18,597.6
2020-08-19,590.9
2020-08-20,572.8
2020-08-21,566.1
2020-08-24,570.7
2020-08-25,571.0
2020-08-26,571.6
2020-08-27,561.4
2020-08-28,556.8
2020-08-31,547.8
2020-09-01,549.5
2020-09-02,545.0
2020-09-03,532.6
2020-09-04,536.4
2020-09-07,533.9
2020-09-08,523.9
2020-09-09,529.7
2020-09-10,528.0
2020-09-11,537.6
2020-09-14,538.9
2020-09-15,552.8
2020-09-16,531.4
2020-09-17,517.4
2020-09-18,507.8
2020-09-21,480.7
2020-09-22,479.7
2020-09-23,460.0
2020-09-24,467.5
2020-09-25,464.0
2020-09-28,474.5
2020-09-29,464.7
2020-09-30,463.6
2020-10-01,458.5
2020-10-02,453.1
2020-10-05,473.5
2020-10-06,472.5
2020-10-07,468.1
2020-10-08,464.5
2020-10-09,459.0
2020-10-12,453.6
2020-10-13,442.6
2020-10-14,443.4
2020-10-15,434.1
2020-10-16,429.2
2020-10-19,415.7
2020-10-20,421.2
2020-10-21,416.9
2020-10-22,424.6
2020-10-23,438.7
2020-10-26,430.1
2020-10-27,420.5
2020-10-28,401.0
2020-10-29,405.7
2020-10-30,412.6
2020-11-02,419.3
2020-11-03,430.5
2020-11-05,442.7
2020-11-06,447.6
2020-11-09,479.3
2020-11-10,501.0
2020-11-11,508.2
2020-11-12,499.8
2020-11-13,505.1
2020-11-16,510.9
2020-11-17,506.0
2020-11-18,511.2
2020-11-19,508.3
2020-11-20,511.0
2020-11-23,520.3
2020-11-24,524.8
2020-11-25,537.1
2020-11-26,524.9
2020-11-27,511.4
2020-11-30,492.3
2020-12-01,493.9
2020-12-02,509.1
2020-12-03,496.0
2020-12-04,507.7
2020-12-07,500.3
2020-12-08,497.6
2020-12-09,494.4
2020-12-10,507.3
2020-12-11,508.8
2020-12-14,514.6
2020-12-15,517.0
2020-12-16,511.5
2020-12-17,513.0
2020-12-18,506.4
2020-12-21,499.8
2020-12-22,500.5
2020-12-23,505.6
2020-12-24,505.0
2020-12-25,505.5
2020-12-28,505.9
2020-12-29,509.4
2020-12-30,513.7
2021-01-04,515.8
2021-01-05,524.2
2021-01-06,522.0
2021-01-08,545.4
2021-01-11,539.8
2021-01-12,546.2
2021-01-13,546.2
2021-01-14,551.6
2021-01-15,535.2
2021-01-18,532.9
2021-01-19,530.5
2021-01-20,529.5
2021-01-21,516.8
2021-01-22,507.0
2021-01-25,509.7
2021-01-26,506.2
2021-01-27,502.0
2021-01-28,500.0
2021-01-29,489.3
2021-02-01,494.2
2021-02-02,499.2
2021-02-03,505.5
2021-02-04,506.7
2021-02-05,513.0
2021-02-08,528.2
2021-02-09,526.6
2021-02-10,523.3
2021-02-11,517.0
2021-02-12,529.2
2021-02-15,538.2
2021-02-16,538.0
2021-02-17,529.8
2021-02-18,515.2
2021-02-19,523.8
2021-02-20,524.6
2021-02-22,527.8
2021-02-24,537.4
2021-02-25,535.5
2021-02-26,522.5
2021-03-01,528.3
2021-03-02,533.3
2021-03-03,534.8
2021-03-04,533.7
2021-03-05,567.4
2021-03-09,607.0
2021-03-10,605.3
2021-03-11,618.7
2021-03-12,623.6
2021-03-15,624.6
2021-03-16,610.0
2021-03-17,608.3
2021-03-18,583.6
2021-03-19,598.0
2021-03-22,600.7
2021-03-23,589.5
2021-03-24,605.1
2021-03-25,596.0
2021-03-26,603.4
2021-03-29,603.0
2021-03-30,596.9
2021-03-31,594.2
2021-04-01,606.0
2021-04-02,605.3
2021-04-05,596.4
2021-04-06,582.2
2021-04-07,588.0
2021-04-08,580.0
2021-04-09,565.5
2021-04-12,571.3
2021-04-13,571.0
2021-04-14,586.6
2021-04-15,584.4
2021-04-16,582.1
2021-04-19,575.7
2021-04-20,568.2
2021-04-21,569.6
2021-04-22,566.6
2021-04-23,571.3
2021-04-26,568.4
2021-04-27,568.5
2021-04-28,529.9
2021-04-29,505.2
2021-04-30,506.5
2021-05-04,514.0
2021-05-05,511.1
2021-05-06,515.8
2021-05-07,512.5
2021-05-10,517.1
2021-05-11,515.6
2021-05-12,510.6
2021-05-13,506.2
2021-05-14,500.9
2021-05-17,505.9
2021-05-18,500.4
2021-05-19,492.9
2021-05-20,483.3
2021-05-21,487.7
2021-05-24,492.8
2021-05-25,485.3
2021-05-26,486.4
2021-05-27,485.0
2021-05-28,492.5
2021-05-31,501.1
2021-06-01,510.0
2021-06-02,518.0
2021-06-03,514.2
2021-06-04,512.5
2021-06-07,517.2
2021-06-08,515.3
2021-06-09,523.8
2021-06-10,519.4
2021-06-11,523.4
2021-06-14,535.9
2021-06-15,537.1
2021-06-16,540.6
2021-06-17,535.8
2021-06-18,526.8
2021-06-21,534.8
2021-06-22,539.4
2021-06-23,540.0
2021-06-24,538.3
2021-06-25,537.1
2021-06-28,530.4
2021-06-29,523.8
2021-06-30,531.3
2021-07-01,537.0
2021-07-02,538.3
2021-07-05,542.4
2021-07-06,539.3
2021-07-07,536.4
2021-07-08,521.9
2021-07-09,519.1
2021-07-12,518.6
2021-07-13,518.9
2021-07-14,516.2
2021-07-15,499.6
2021-07-16,496.7
2021-07-19,483.4
2021-07-20,482.1
2021-07-21,491.9
2021-07-22,490.4
2021-07-23,486.0
2021-07-26,489.8
2021-07-27,487.6
2021-07-28,493.7
2021-07-29,496.0
2021-07-30,488.4
2021-08-02,491.2
2021-08-03,491.4
2021-08-04,490.6
2021-08-05,502.0
2021-08-06,494.1
2021-08-09,494.0
2021-08-10,497.3
2021-08-11,495.1
2021-08-12,498.8
2021-08-13,494.5
2021-08-16,496.6
2021-08-17,500.6
2021-08-18,494.6
2021-08-19,490.2
2021-08-20,488.7
2021-08-23,501.6
2021-08-24,514.0
2021-08-25,513.5
2021-08-26,493.0
2021-08-27,487.2
2021-08-30,489.5
2021-08-31,485.1
2021-09-01,491.5
2021-09-02,488.0
2021-09-03,489.2
2021-09-06,486.5
2021-09-07,480.1
2021-09-08,483.3
2021-09-09,479.1
2021-09-10,480.0
2021-09-13,491.4
2021-09-14,500.1
2021-09-15,510.0
2021-09-16,508.7
2021-09-17,502.0
2021-09-20,487.5
2021-09-21,493.3
2021-09-22,505.2
2021-09-23,507.3
2021-09-24,503.7
2021-09-27,531.5
2021-09-28,524.7
2021-09-29,526.9
2021-09-30,527.3
2021-10-01,532.1
2021-10-04,539.9
2021-10-05,577.8
2021-10-06,564.6
2021-10-07,569.3
2021-10-08,571.0
2021-10-11,565.0
2021-10-12,574.4
2021-10-13,567.9
2021-10-14,564.2
2021-10-15,570.5
2021-10-18,569.1
2021-10-19,573.0
2021-10-20,580.7
2021-10-21,562.9
2021-10-22,562.5
2021-10-25,570.2
2021-10-26,562.2
2021-10-27,546.0
2021-10-28,548.7
2021-10-29,540.0
2021-11-01,552.4
2021-11-02,545.2
2021-11-03,538.2
2021-11-05,543.0
2021-11-08,553.4
2021-11-09,545.0
2021-11-10,542.3
2021-11-11,546.1
2021-11-12,535.1
2021-11-15,533.2
2021-11-16,536.0
2021-11-17,529.6
2021-11-18,519.9
2021-11-19,500.3
2021-11-22,489.0
2021-11-23,497.5
2021-11-24,498.4
2021-11-25,489.6
2021-11-26,461.3
2021-11-29,470.6
2021-11-30,473.3
2021-12-01,477.9
2021-12-02,503.6
2021-12-03,495.9
2021-12-06,492.1
2021-12-07,501.1
2021-12-08,496.5
2021-12-09,493.9
2021-12-10,484.5
2021-12-13,455.6
2021-12-14,464.8
2021-12-15,479.3
2021-12-16,483.1
2021-12-17,487.6
2021-12-20,481.4
2021-12-21,484.2
2021-12-22,489.0
2021-12-23,483.9
2021-12-24,482.0
2021-12-27,490.4
2021-12-28,496.4
2021-12-29,495.0
2021-12-30,502.0
2022-01-03,515.4
2022-01-04,515.4
2022-01-05,492.6
2022-01-06,496.4
2022-01-10,499.8
2022-01-11,508.2
2022-01-12,511.2
2022-01-13,496.3
2022-01-14,498.1
2022-01-17,495.7
2022-01-18,474.0
2022-01-19,490.7
2022-01-20,478.8
2022-01-21,474.2
2022-01-24,459.2
2022-01-25,479.4
2022-01-26,468.0
2022-01-27,484.9
2022-01-28,503.6
2022-01-31,499.7
2022-02-01,491.7
2022-02-02,491.5
2022-02-03,487.9
2022-02-04,490.8
2022-02-07,492.0
2022-02-08,499.1
2022-02-09,506.5
2022-02-10,498.5
2022-02-11,478.7
2022-02-14,482.1
2022-02-15,498.5
2022-02-16,503.9
2022-02-17,491.0
2022-02-18,472.4
2022-02-21,396.0
2022-02-22,441.6
2022-02-24,309.8
2022-02-25,353.0
2022-03-24,424.0
2022-03-25,427.0
2022-03-28,399.8
2022-03-29,391.0
2022-03-30,395.3
2022-03-31,411.8
2022-04-01,407.2
2022-04-04,407.0
2022-04-05,395.0
2022-04-06,393.0
2022-04-07,391.0
2022-04-08,386.0
2022-04-11,382.8
2022-04-12,383.6
2022-04-13,385.0
2022-04-14,367.0
2022-04-15,361.0
2022-04-18,352.9
2022-04-19,340.7
2022-04-20,355.0
2022-04-21,350.0
2022-04-22,359.7
2022-04-25,355.0
2022-04-26,375.0
2022-04-27,373.3
2022-04-28,362.2
2022-04-29,386.2
2022-05-04,369.4
2022-05-05,370.3
2022-05-06,381.9
2022-05-11,378.2
2022-05-12,364.1
2022-05-13,362.0
2022-05-16,373.7
2022-05-17,392.5
2022-05-18,407.2
2022-05-19,404.0
2022-05-20,401.5
2022-05-23,372.9
2022-05-24,359.0
2022-05-25,375.0
2022-05-26,385.0
2022-05-27,391.0
2022-05-30,391.0
2022-05-31,392.0
2022-06-01,398.0
2022-06-02,390.1
2022-06-03,391.8
2022-06-06,390.0
2022-06-07,393.0
2022-06-08,405.6
2022-06-09,405.8
2022-06-10,424.5
2022-06-14,427.2
2022-06-15,424.5
2022-06-16,440.0
2022-06-17,431.0
2022-06-20,441.0
2022-06-21,440.6
2022-06-22,444.6
2022-06-23,449.0
2022-06-24,448.5
2022-06-27,458.0
2022-06-28,447.2
2022-06-29,440.8
2022-06-30,429.5
2022-07-01,422.1
2022-07-04,433.0
2022-07-05,426.0
2022-07-06,429.8
2022-07-07,407.9
2022-07-08,409.9
2022-07-11,400.0
2022-07-12,391.8
2022-07-13,375.8
2022-07-14,366.6
2022-07-15,379.9
2022-07-18,380.6
2022-07-19,374.6
2022-07-20,379.5
2022-07-21,375.7
2022-07-22,381.1
2022-07-25,383.1
2022-07-26,388.1
2022-07-27,392.3
2022-07-28,395.0
2022-07-29,409.0
2022-08-01,395.1
2022-08-02,394.3
2022-08-03,397.6
2022-08-04,403.1
2022-08-05,387.0
2022-08-08,383.7
2022-08-09,405.6
2022-08-10,415.8
2022-08-11,414.6
2022-08-12,422.6
2022-08-15,425.0
2022-08-16,437.0
2022-08-17,432.5
2022-08-18,436.0
2022-08-19,431.0
2022-08-22,443.4
2022-08-23,450.2
2022-08-24,451.0
2022-08-25,446.9
2022-08-26,450.0
2022-08-29,454.5
2022-08-30,454.2
2022-08-31,456.0
2022-09-01,442.1
2022-09-02,450.9
2022-09-05,461.1
2022-09-06,448.1
2022-09-07,437.7
2022-09-08,433.0
2022-09-09,441.8
2022-09-12,448.0
2022-09-13,441.0
2022-09-14,443.0
2022-09-15,444.8
2022-09-16,438.7
2022-09-19,438.3
2022-09-20,413.1
2022-09-21,379.7
2022-09-22,395.9
2022-09-23,381.3
2022-09-26,345.0
2022-09-27,361.1
2022-09-28,359.4
2022-09-29,352.1
2022-09-30,362.1
2022-10-03,383.8
2022-10-04,381.3
2022-10-05,382.7
2022-10-06,391.7
2022-10-07,365.8
2022-10-10,353.2
2022-10-11,353.0
2022-10-12,351.4
2022-10-13,353.0
2022-10-14,351.8
2022-10-17,365.6
2022-10-18,357.7
2022-10-19,359.6
2022-10-20,362.1
2022-10-21,362.4
2022-10-24,372.0
2022-10-25,382.7
2022-10-26,380.9
2022-10-27,382.6
2022-10-28,384.9
2022-10-31,387.4
2022-11-01,388.0
2022-11-02,383.0
2022-11-03,385.3
2022-11-07,393.4
2022-11-08,391.9
2022-11-09,386.5
2022-11-10,388.3
2022-11-11,385.1
2022-11-14,384.4
2022-11-15,375.5
2022-11-16,383.2
2022-11-17,378.0
2022-11-18,376.2
2022-11-21,368.8
2022-11-22,369.7
2022-11-23,368.3
2022-11-24,367.3
2022-11-25,366.4
2022-11-28,367.6
2022-11-29,367.8
2022-11-30,366.0
2022-12-01,363.9
2022-12-02,361.1
2022-12-05,362.7
2022-12-06,361.7
2022-12-07,361.6
2022-12-08,361.0
2022-12-09,364.5
2022-12-12,360.1
2022-12-13,358.4
2022-12-14,356.8
2022-12-15,351.8
2022-12-16,354.4
2022-12-19,348.5
2022-12-20,354.6
2022-12-21,351.1
2022-12-22,350.5
2022-12-23,349.4
2022-12-26,350.8
2022-12-27,348.9
2022-12-28,346.8
2022-12-29,349.0
2022-12-30,348.5
2023-01-03,351.6
2023-01-04,350.8
2023-01-05,349.4
2023-01-06,350.6
2023-01-09,346.7
2023-01-10,345.7
2023-01-11,346.0
2023-01-12,345.5
2023-01-13,345.4
2023-01-16,345.7
2023-01-17,341.8
2023-01-18,339.0
2023-01-19,335.2
2023-01-20,333.7
2023-01-23,334.7
2023-01-24,333.7
2023-01-25,334.4
2023-01-26,333.3
2023-01-27,333.0
2023-01-30,332.7
2023-01-31,328.8
2023-02-01,328.5
2023-02-02,326.6
2023-02-03,323.9
2023-02-06,325.5
2023-02-07,323.8
2023-02-08,324.2
2023-02-09,324.4
2023-02-10,323.5
2023-02-13,325.3
2023-02-14,326.4
2023-02-15,313.8
2023-02-16,315.6
2023-02-17,316.6
2023-02-20,314.1
2023-02-21,315.8
2023-02-22,313.4
2023-02-24,312.6
2023-02-27,316.1
2023-02-28,328.3
2023-03-01,334.8
2023-03-02,330.2
2023-03-03,334.9
2023-03-06,337.6
2023-03-07,336.0
2023-03-09,335.2
2023-03-10,333.3
2023-03-13,334.7
2023-03-14,339.0
2023-03-15,337.6
2023-03-16,336.3
2023-03-17,347.8
2023-03-20,355.0
2023-03-21,350.8
2023-03-22,350.4
2023-03-23,344.6
2023-03-24,349.3
2023-03-27,363.4
2023-03-28,367.1
2023-03-29,367.8
2023-03-30,375.2
2023-03-31,373.7
2023-04-03,386.8
2023-04-04,382.7
2023-04-05,387.3
2023-04-06,389.5
2023-04-07,396.2
2023-04-10,402.8
2023-04-11,393.8
2023-04-12,395.4
2023-04-13,394.5
2023-04-14,394.4
2023-04-17,399.3
2023-04-18,400.2
2023-04-19,396.4
2023-04-20,407.3
2023-04-21,406.3
2023-04-24,411.7
2023-04-25,408.8
2023-04-26,407.4
2023-04-27,411.8
2023-04-28,404.0
2023-05-02,397.1
2023-05-03,381.8
2023-05-04,388.0
2023-05-05,383.0
2023-05-08,391.9
2023-05-10,402.4
2023-05-11,398.7
2023-05-12,400.7
2023-05-15,406.0
2023-05-16,406.8
2023-05-17,405.4
2023-05-18,411.7
2023-05-19,410.3
2023-05-22,416.5
2023-05-23,427.3
2023-05-24,429.4
2023-05-25,426.4
2023-05-26,429.5
2023-05-29,441.7
2023-05-30,438.9
2023-05-31,443.2
2023-06-01,450.3
2023-06-02,463.7
2023-06-05,475.0
2023-06-06,473.0
2023-06-07,470.7
2023-06-08,470.9
2023-06-09,472.4
2023-06-13,481.0
2023-06-14,488.1
2023-06-15,515.0
2023-06-16,511.7
2023-06-19,503.6
2023-06-20,503.6
2023-06-21,503.3
2023-06-22,504.3
2023-06-23,494.6
2023-06-26,498.5
2023-06-27,497.9
2023-06-28,500.0
2023-06-29,507.7
2023-06-30,505.7
2023-07-03,500.1
2023-07-04,493.4
2023-07-05,501.7
2023-07-06,499.2
2023-07-07,501.0
2023-07-10,487.9
2023-07-11,490.7
2023-07-12,495.6
2023-07-13,494.7
2023-07-14,496.0
2023-07-17,496.4
2023-07-18,497.7
2023-07-19,496.5
2023-07-20,488.6
2023-07-21,494.7
2023-07-24,498.1
2023-07-25,509.3
2023-07-26,506.4
2023-07-27,509.4
2023-07-28,516.5
2023-07-31,523.5
2023-08-01,526.5
2023-08-02,537.5
2023-08-03,547.7
2023-08-04,541.9
2023-08-07,548.7
2023-08-08,555.5
2023-08-09,569.5
2023-08-10,574.9
2023-08-11,577.4
2023-08-14,576.3
2023-08-15,574.0
2023-08-16,563.0
2023-08-17,568.2
2023-08-18,575.1
2023-08-21,584.6
2023-08-22,590.3
2023-08-23,575.9
2023-08-24,581.6
2023-08-25,587.7
2023-08-28,587.5
2023-08-29,586.5
2023-08-30,589.4
2023-08-31,590.2
2023-09-01,593.0
2023-09-04,602.5
2023-09-05,607.2
2023-09-06,608.8
2023-09-07,603.7
2023-09-08,595.5
2023-09-11,588.4
2023-09-12,606.6
2023-09-13,604.7
2023-09-14,602.5
2023-09-15,614.8
2023-09-18,626.2
2023-09-19,610.1
2023-09-20,611.8
2023-09-21,597.6
2023-09-22,610.8
2023-09-25,604.6
2023-09-26,603.4
2023-09-27,615.3
2023-09-28,619.4
2023-09-29,625.4
2023-10-02,639.3
2023-10-03,639.1
2023-10-04,634.2
2023-10-05,633.8
2023-10-06,638.0
2023-10-09,643.7
2023-10-10,649.5
2023-10-11,618.8
2023-10-12,617.6
2023-10-13,628.3
2023-10-16,628.9
2023-10-17,628.5
2023-10-18,632.3
2023-10-19,633.1
2023-10-20,630.4
2023-10-23,626.6
2023-10-24,625.5
2023-10-25,622.3
2023-10-26,613.6
2023-10-27,622.4
2023-10-30,621.2
2023-10-31,607.6
2023-11-01,606.3
2023-11-02,602.7
2023-11-03,601.7
2023-11-06,609.7
2023-11-07,611.2
2023-11-08,614.5
2023-11-09,615.2
2023-11-10,620.0
2023-11-13,616.3
2023-11-14,610.7
2023-11-15,611.8
2023-11-16,602.1
2023-11-17,615.5
2023-11-20,615.4
2023-11-21,634.2
2023-11-22,640.8
2023-11-23,641.1
2023-11-24,648.0
2023-11-27,638.4
2023-11-28,641.2
2023-11-29,638.7
2023-11-30,638.8
2023-12-01,632.5
2023-12-04,623.7
2023-12-05,635.2
2023-12-06,622.2
2023-12-07,626.2
2023-12-08,637.7
2023-12-11,625.0
2023-12-12,625.5
2023-12-13,628.7
2023-12-14,617.0
2023-12-15,635.3
2023-12-18,643.6
2023-12-19,653.4
2023-12-20,658.4
2023-12-21,658.5
2023-12-22,661.5
2023-12-25,676.0
2023-12-26,698.3
2023-12-27,717.7
2023-12-28,708.2
2023-12-29,710.0
2024-01-03,720.9
2024-01-04,725.9
2024-01-05,725.0
2024-01-08,722.9
2024-01-09,686.7
2024-01-10,694.0
2024-01-11,689.1
2024-01-12,697.8
2024-01-15,701.0
2024-01-16,699.2
2024-01-17,697.8
2024-01-18,698.0
2024-01-19,690.3
2024-01-22,695.5
2024-01-23,695.4
2024-01-24,691.1
2024-01-25,689.3
2024-01-26,693.5
2024-01-29,694.1
2024-01-30,692.2
2024-01-31,703.5
2024-02-01,704.4
2024-02-02,706.9
2024-02-05,709.0
2024-02-06,710.3
2024-02-07,715.0
2024-02-08,709.6
2024-02-09,712.1
2024-02-12,711.6
2024-02-13,712.1
2024-02-14,707.7
2024-02-15,709.3
2024-02-16,707.8
2024-02-19,703.5
2024-02-20,694.3
2024-02-21,688.1
2024-02-22,694.3
2024-02-26,702.5
2024-02-27,696.7
2024-02-28,705.0
2024-02-29,718.8
2024-03-01,717.3
2024-03-04,732.5
2024-03-05,730.4
2024-03-06,743.3
2024-03-07,749.3
2024-03-11,753.7
2024-03-12,753.2
2024-03-13,746.6
2024-03-14,749.2
2024-03-15,725.7
2024-03-18,714.9
2024-03-19,702.7
2024-03-20,695.7
2024-03-21,703.7
2024-03-22,694.5
2024-03-25,689.0
2024-03-26,692.8
2024-03-27,689.4
2024-03-28,687.9
2024-03-29,694.3
2024-04-01,711.5
2024-04-02,709.3
2024-04-03,707.2
2024-04-04,710.8
2024-04-05,709.1
2024-04-08,710.8
2024-04-09,706.1
2024-04-10,709.2
2024-04-11,708.9
2024-04-12,714.9
2024-04-15,736.5
2024-04-16,728.2
2024-04-17,722.6
2024-04-18,715.3
2024-04-19,716.4
2024-04-22,711.4
2024-04-23,719.6
2024-04-24,717.6
2024-04-25,722.2
2024-04-26,718.8
2024-04-27,720.5
2024-04-29,720.6
2024-04-30,718.3
2024-05-02,719.7
2024-05-03,718.4
2024-05-06,715.1
2024-05-07,718.0
2024-05-08,721.8
2024-05-10,728.9
2024-05-13,729.8
2024-05-14,731.2
2024-05-15,739.7
2024-05-16,751.9
2024-05-17,746.5
2024-05-20,733.4
2024-05-21,734.2
2024-05-22,745.8
2024-05-23,743.4
2024-05-24,732.1
2024-05-27,713.0
2024-05-28,710.8
2024-05-29,715.2
2024-05-30,702.8
2024-05-31,688.5
2024-06-03,685.5
2024-06-04,694.0
2024-06-05,691.6
2024-06-06,692.9
2024-06-07,695.7
2024-06-10,686.3
2024-06-11,693.2
2024-06-13,678.0
2024-06-14,695.3
2024-06-17,688.3
2024-06-18,679.8
2024-06-19,657.2
2024-06-20,688.0
2024-06-21,688.2
2024-06-24,681.1
2024-06-25,694.4
2024-06-26,701.5
2024-06-27,702.7
2024-06-28,699.9
2024-07-01,710.9
2024-07-02,710.4
2024-07-03,704.1
2024-07-04,699.1
2024-07-05,692.1
2024-07-08,695.3
2024-07-09,660.5
2024-07-10,635.1
2024-07-11,650.4
2024-07-12,653.9
2024-07-15,643.8
2024-07-16,648.5
2024-07-17,650.2
2024-07-18,661.7
2024-07-19,662.7
2024-07-22,663.2
2024-07-23,663.6
2024-07-24,667.5
2024-07-25,657.6
2024-07-26,650.3
2024-07-29,646.7
2024-07-30,641.6
2024-07-31,638.8
2024-08-01,630.9
2024-08-02,622.9
2024-08-05,608.8
2024-08-06,607.1
2024-08-07,623.6
2024-08-08,613.8
2024-08-09,610.0
2024-08-12,604.5
2024-08-13,609.1
2024-08-14,613.1
2024-08-15,608.5
2024-08-16,600.8
2024-08-19,591.6
2024-08-20,586.9
2024-08-21,603.5
2024-08-22,601.7
2024-08-23,596.6
2024-08-26,607.8
2024-08-27,611.6
2024-08-28,604.1
2024-08-29,599.0
2024-08-30,590.0
2024-09-02,565.0
2024-09-03,564.1
2024-09-04,583.4
2024-09-05,581.2
2024-09-06,588.9
2024-09-09,610.5
2024-09-10,595.8
2024-09-11,590.7
2024-09-12,593.4
2024-09-13,607.3
2024-09-16,621.2
2024-09-17,635.4
2024-09-18,626.8
2024-09-19,624.2
2024-09-20,631.7
2024-09-23,641.1
2024-09-24,642.0
2024-09-25,640.0
2024-09-26,639.5
2024-09-27,644.0
2024-09-30,641.4
2024-10-01,646.6
2024-10-02,649.7
2024-10-03,649.0
2024-10-04,659.1
2024-10-07,661.9
2024-10-08,622.6
2024-10-09,613.2
2024-10-10,618.8
2024-10-11,614.3
2024-10-14,610.6
2024-10-15,608.6
2024-10-16,603.1
2024-10-17,593.0
2024-10-18,595.8
2024-10-21,595.2
2024-10-22,592.9
2024-10-23,587.0
2024-10-24,586.6
2024-10-25,572.4
2024-10-28,542.4
2024-10-29,547.2
2024-10-30,538.3
2024-10-31,536.0
2024-11-01,536.0
2024-11-02,550.5
2024-11-05,548.4
2024-11-06,567.6
2024-11-07,578.0
2024-11-08,595.5
2024-11-11,592.0
2024-11-12,592.5
2024-11-13,583.2
2024-11-14,569.9
2024-11-15,576.1
2024-11-18,562.4
2024-11-19,545.2
2024-11-20,536.9
2024-11-21,543.5
2024-11-22,541.9
2024-11-25,515.3
2024-11-26,506.0
2024-11-27,519.0
2024-11-28,534.3
2024-11-29,544.9
2024-12-02,548.5
2024-12-03,538.5
2024-12-04,521.6
2024-12-05,547.5
2024-12-06,558.9
