Ticker,LKOH,LKOH,LKOH,LKOH,LKOH,LKOH,ROSN,ROSN,ROSN,ROSN,ROSN,ROSN,SIBN,SIBN,SIBN,SIBN,SIBN,SIBN,SNGS,SNGS,SNGS,SNGS,SNGS,SNGS,TATN,TATN,TATN,TATN,TATN,TATN
Indicator,open,close,high,low,volume,volume,open,close,high,low,volume,volume,open,close,high,low,volume,volume,open,close,high,low,volume,volume,open,close,high,low,volume,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,5024.0,4990.0,5035.0,4956.0,4017154692.0,804543,512.0,508.2,522.8,500.85,3717544654.5,7284010.0,380.0,383.8,386.9,373.9,197756385.0,518410.0,27.85,27.395,27.85,27.295,771700943.0,28032900,827.8,819.6,830.0,816.0,797484482.0,970530.0
2018-10-05,4989.0,4987.0,5043.5,4962.5,2516859351.0,503118,506.0,503.0,516.0,498.35,2424285762.0,4826790.0,385.0,385.5,387.0,372.1,130476868.0,339470.0,27.325,27.275,27.53,27.27,360508703.5,13158600,818.7,810.1,831.5,810.1,912963966.0,1117270.0
2018-10-08,4982.5,4966.0,5015.0,4941.5,1897711360.0,381963,490.45,479.45,492.45,478.05,2426103681.0,5023270.0,386.0,384.9,391.8,383.5,119163078.0,307700.0,27.5,27.47,27.61,27.35,273404474.0,9950900,812.0,821.4,833.1,809.6,817655754.0,992670.0
2018-10-09,4981.5,4971.5,5031.0,4970.5,2184691509.5,436837,481.75,473.1,483.7,473.1,1990172001.5,4152170.0,389.0,395.4,404.6,388.8,186734318.0,467700.0,27.57,27.215,27.65,27.2,522465824.0,19075300,823.9,823.9,831.5,822.6,713934682.0,863380.0
2018-10-10,4993.5,4901.5,4993.5,4901.5,1951437926.5,395030,473.3,468.75,475.8,466.7,2271200268.5,4822860.0,397.8,390.8,402.0,387.0,149785110.0,380060.0,27.22,26.97,27.385,26.95,382027953.0,14074000,825.0,823.8,829.3,818.0,969894029.0,1176860.0
2018-10-11,4840.0,4804.0,4883.0,4770.5,4562950076.0,947246,462.0,462.55,467.05,458.15,2051548675.0,4442520.0,382.0,377.7,384.0,375.0,279716006.0,739340.0,26.885,26.875,27.175,26.775,464888894.0,17238900,797.0,778.3,803.5,772.3,1512456450.0,1927250.0
2018-10-12,4850.0,4806.0,4880.5,4806.0,2316111813.5,478564,464.6,465.1,468.75,463.65,1298341373.0,2783170.0,377.9,386.5,387.6,377.7,74395850.0,194050.0,26.995,27.12,27.26,26.945,254325814.5,9375100,786.4,790.0,797.5,775.3,761395787.0,970860.0
2018-10-15,4837.0,4747.0,4837.0,4733.0,2075637199.5,435853,468.25,462.05,469.25,460.2,838004522.5,1806370.0,389.2,394.2,398.9,388.8,118246373.0,299520.0,27.165,27.105,27.295,26.86,222689084.5,8248300,791.0,789.7,796.9,775.7,600007874.0,764530.0
2018-10-16,4755.0,4795.0,4797.0,4721.5,2229627777.5,468178,462.5,468.7,472.0,462.0,1269371740.0,2713340.0,394.2,395.6,398.8,393.0,69740765.0,175990.0,26.975,27.18,27.23,26.915,227664856.0,8402400,789.8,786.4,789.8,777.7,483644854.0,617390.0
2018-10-17,4820.0,4773.0,4832.5,4732.0,1887904061.0,395161,470.15,467.85,472.9,466.0,1837617338.5,3921870.0,399.0,383.7,399.3,383.0,77847235.0,199600.0,27.2,27.175,27.34,27.005,277054193.0,10203700,789.0,790.5,792.6,781.4,445818956.0,566250.0
2018-10-18,4749.0,4694.5,4770.0,4682.0,2157003247.5,457730,467.3,466.6,469.5,462.65,943883456.0,2028930.0,385.9,372.0,391.6,368.7,135051017.0,357830.0,27.15,27.28,27.375,27.04,325622979.0,11966500,785.6,779.0,787.4,776.3,640340188.0,819740.0
2018-10-19,4709.5,4693.0,4750.0,4665.5,3127018152.0,662876,465.1,467.0,474.3,464.6,1291335673.0,2750830.0,374.9,366.0,374.9,362.7,120372497.0,326890.0,27.2,27.4,27.535,27.19,304594955.0,11126700,779.1,776.0,789.6,775.9,591422670.0,757600.0
2018-10-22,4710.0,4673.5,4725.0,4635.5,1795379282.0,383719,468.95,465.3,473.65,463.6,1200836484.5,2575220.0,366.5,367.3,375.0,362.7,92284438.0,249300.0,27.38,27.03,27.45,26.93,282733419.5,10390900,778.5,776.9,789.1,775.1,719316896.0,921320.0
2018-10-23,4691.0,4770.0,4896.0,4691.0,13533749900.0,2808341,464.0,455.0,464.9,450.3,1988605182.0,4363010.0,367.5,365.1,367.5,360.2,66624202.0,182880.0,26.98,26.735,26.995,26.56,402624873.0,15058500,775.4,765.5,779.1,765.0,905095389.0,1174290.0
2018-10-24,4825.0,4995.0,4995.0,4798.0,32650209025.0,6612873,456.0,463.5,468.1,455.25,1449063174.5,3134510.0,367.0,379.0,379.4,355.7,103385794.0,279140.0,26.815,26.59,26.915,26.59,360137962.5,13476900,769.9,776.6,784.2,765.7,1380008388.0,1780600.0
2018-10-25,4940.0,4943.0,4968.0,4886.0,8828278554.5,1790415,461.95,458.4,463.0,453.5,1419584760.0,3094960.0,377.0,372.1,377.5,362.9,113530326.0,308870.0,26.495,26.51,26.57,26.15,572564388.0,21708300,768.5,776.5,782.4,766.6,1051475854.0,1356550.0
2018-10-26,4921.0,4888.5,4924.5,4806.0,5271926604.0,1085876,458.4,453.3,458.65,448.9,1306051742.5,2886060.0,368.0,369.8,371.9,366.1,78375762.0,211930.0,26.455,26.38,26.52,26.17,316681724.0,12034700,778.7,762.1,778.7,750.1,685996527.0,901350.0
2018-10-29,4885.0,4872.5,4926.5,4856.0,3057029139.5,624901,454.05,458.5,459.95,453.05,801098057.0,1752560.0,366.0,373.3,378.9,366.0,68084287.0,182040.0,26.37,26.475,26.56,26.235,174418830.5,6598800,760.0,762.9,764.7,755.7,308394709.0,405450.0
2018-10-30,4841.0,4778.5,4855.0,4726.0,4022220633.5,840102,457.9,453.7,461.7,443.05,1055634573.0,2312890.0,377.7,378.5,382.4,374.3,66753353.0,175880.0,26.515,26.11,26.515,26.035,383836501.0,14646900,759.1,754.9,759.7,741.8,572475780.0,762660.0
2018-10-31,4800.5,4945.0,4946.0,4800.5,3917884411.5,799085,457.0,460.45,467.0,456.2,2010820665.0,4348090.0,380.0,385.0,387.0,379.5,91293523.0,238680.0,26.2,26.57,26.6,26.18,561351538.5,21198600,757.1,784.4,784.4,757.1,1381771096.0,1782530.0
2018-11-01,4910.0,4937.0,5004.0,4861.5,3426276294.5,695196,459.8,460.0,463.95,455.5,1468223351.5,3202360.0,385.0,386.5,388.5,382.0,48442521.0,125550.0,26.67,26.5,26.8,26.135,564498836.0,21370300,780.1,779.0,787.0,765.1,871829459.0,1124740.0
2018-11-02,4948.0,4980.0,5004.5,4910.0,4447935276.0,895847,460.55,459.6,462.25,456.75,1481337169.0,3222640.0,387.0,387.0,395.7,383.8,172214171.0,444730.0,26.515,26.685,26.74,26.41,341539029.0,12844700,782.0,792.7,793.4,775.0,945571488.0,1201390.0
2018-11-06,5000.0,5055.0,5083.0,4976.0,4590374522.0,910145,462.1,482.45,484.35,461.7,3030126514.0,6370460.0,386.5,386.0,393.0,375.0,200473951.0,520920.0,26.805,27.03,27.32,26.8,452693323.5,16723600,791.7,802.2,803.6,788.7,908718555.0,1136840.0
2018-11-07,5054.5,5174.5,5174.5,5016.0,3748074424.5,732623,482.75,484.1,487.85,478.7,1503794864.0,3112250.0,386.6,386.0,391.0,381.0,110798886.0,285440.0,26.92,27.305,27.455,26.85,510596268.5,18774600,801.8,814.1,814.1,791.3,1065992026.0,1320330.0
2018-11-08,5176.0,5160.0,5192.5,5130.0,3038662080.0,588944,484.0,475.0,485.0,473.4,1681084421.0,3523150.0,389.9,389.5,394.0,389.1,135264177.0,345820.0,27.265,27.225,27.5,27.125,315841681.0,11542900,815.6,819.2,819.2,807.4,880810491.0,1081360.0
2018-11-09,5136.0,5094.5,5147.5,4996.5,4535913273.0,896172,471.05,468.6,474.25,465.0,1993160721.5,4253200.0,389.2,377.0,389.2,370.0,158637869.0,419500.0,27.12,27.365,27.365,27.055,388896862.0,14314100,815.5,813.4,815.5,798.4,758512570.0,940070.0
2018-11-12,5101.5,5129.0,5191.0,5101.5,2684477367.5,521518,473.0,463.5,475.6,462.5,1136715299.5,2423720.0,380.9,377.0,384.6,374.0,66517686.0,175640.0,27.305,26.94,27.475,26.94,238649448.5,8769400,811.0,812.3,824.0,810.2,506709313.0,620930.0
2018-11-13,5119.0,4959.5,5126.5,4941.0,6243901390.5,1246408,461.7,443.6,462.7,443.6,3602846308.0,7991810.0,381.0,375.0,389.5,375.0,263554249.0,692530.0,26.815,26.93,27.27,26.805,261614679.5,9663800,810.0,793.0,813.8,792.1,979426116.0,1224910.0
2018-11-14,4923.0,4856.5,4933.0,4831.5,4698594326.5,964537,439.85,427.15,441.6,425.5,4919867477.5,11455890.0,373.5,372.2,373.5,365.2,301931615.0,818620.0,26.92,27.05,27.215,26.72,355465105.0,13182000,786.9,762.5,787.8,762.4,1637422512.0,2120710.0
2018-11-15,4864.5,4854.0,4914.0,4835.0,2768163886.5,569079,429.05,424.25,430.7,421.85,2326433594.5,5447170.0,370.1,373.5,377.0,370.1,115948629.0,310130.0,27.1,27.19,27.28,26.88,256020270.5,9453200,765.8,752.3,768.9,752.3,685714888.0,901250.0
2018-11-16,4860.5,4824.0,4915.0,4813.0,3189919180.5,655941,426.25,420.85,428.65,420.5,2184509048.0,5137480.0,377.8,377.0,384.1,376.6,158481794.0,416720.0,27.23,27.3,27.31,27.075,197343743.5,7260500,759.6,760.8,766.3,751.5,848739126.0,1118670.0
2018-11-19,4850.0,4845.5,4912.0,4820.0,2897731288.5,595428,422.15,424.1,425.85,421.2,1939190971.0,4576970.0,379.0,370.6,383.5,368.3,193635048.0,518430.0,27.275,27.14,27.37,27.07,383214588.0,14096000,763.2,763.6,774.0,761.1,694855412.0,906720.0
2018-11-20,4820.0,4809.5,4830.0,4743.0,2966224393.5,620325,423.35,413.55,423.45,412.25,3295916292.5,7946890.0,370.5,361.8,374.0,357.5,195248978.0,535050.0,27.1,26.945,27.265,26.77,370471179.5,13685500,761.9,750.8,761.9,742.0,544572329.0,725510.0
2018-11-21,4799.0,4800.0,4835.0,4766.0,3036627680.0,632581,410.65,411.85,416.0,409.0,1860184327.5,4504550.0,358.2,363.9,369.9,356.7,196794947.0,538020.0,26.875,27.155,27.185,26.74,262513783.5,9713600,744.9,758.3,762.0,742.6,632020557.0,839430.0
2018-11-22,4791.5,4813.5,4819.0,4755.0,2087245656.0,435668,411.8,411.1,414.25,408.1,1048366611.0,2552040.0,364.3,362.8,369.2,351.7,131932500.0,365560.0,27.15,27.285,27.3,26.88,325166038.0,11985800,757.8,755.0,760.0,748.1,513025013.0,680030.0
2018-11-23,4800.0,4670.0,4800.0,4624.5,5598164640.0,1188339,408.95,405.2,410.75,401.25,3049211659.5,7514900.0,359.3,351.0,361.1,345.9,181457998.0,512500.0,27.27,27.2,27.27,26.915,236292865.5,8727100,750.0,726.7,751.3,720.1,1109365238.0,1514100.0
2018-11-26,4699.5,4623.0,4699.5,4555.0,5374226387.5,1165029,405.8,407.0,415.15,397.25,3008285046.0,7420020.0,352.0,345.5,357.0,340.8,147990411.0,427950.0,27.19,26.76,27.19,26.31,394823741.0,14767700,727.0,705.7,729.6,692.6,1191381125.0,1681460.0
2018-11-27,4632.0,4689.0,4703.0,4609.0,4838257787.5,1042648,408.7,419.8,420.1,408.0,1514362950.0,3654450.0,340.4,357.6,358.8,340.4,128710751.0,364360.0,26.595,26.715,26.905,26.58,268608866.5,10056200,706.2,705.0,710.7,687.6,817550578.0,1164260.0
2018-11-28,4699.0,4717.5,4758.0,4655.5,3666045612.5,778668,418.8,421.45,425.85,418.7,1752141065.0,4146310.0,357.9,364.1,365.2,357.9,124610492.0,343130.0,26.715,26.9,26.975,26.675,259840114.0,9678400,706.2,725.6,735.8,705.4,802470812.0,1110760.0
2018-11-29,4729.0,4766.0,4796.0,4659.0,6058757313.0,1277988,419.55,417.0,424.6,412.5,2236467862.5,5351360.0,364.5,359.1,368.0,356.0,189928087.0,527110.0,26.95,27.21,27.33,26.81,390788905.5,14406500,726.4,714.0,743.7,714.0,1610623250.0,2206770.0
2018-11-30,4771.0,4896.0,4900.0,4765.0,6876901575.0,1412897,416.95,423.1,424.4,414.4,1423683238.0,3386930.0,358.6,363.2,365.0,356.5,132692107.0,366740.0,27.2,27.35,27.4,27.0,436086450.0,15989200,714.1,712.7,720.0,710.1,1977131330.0,2770880.0
2018-12-03,4995.0,5098.5,5098.5,4952.0,7092348651.5,1399629,436.2,434.0,439.9,429.25,2906997200.0,6694560.0,367.0,378.2,379.0,367.0,308364246.0,822070.0,27.325,27.83,28.0,27.325,482511106.0,17370900,724.0,743.8,748.8,721.5,1412672913.0,1924810.0
2018-12-04,5100.0,5209.0,5221.0,5030.0,6579119080.5,1270270,434.0,439.0,440.55,433.25,1347703047.5,3083270.0,379.0,385.0,387.0,378.5,255802777.0,668750.0,27.85,28.115,28.115,27.565,285631486.5,10225400,746.0,771.3,771.3,738.3,1516130456.0,1999700.0
2018-12-05,5156.0,5260.0,5260.0,5129.5,4905891027.5,943848,434.95,439.0,439.0,430.0,1104328595.5,2532770.0,383.0,382.1,388.0,375.2,157237518.0,410360.0,27.97,28.3,28.3,27.455,429612225.0,15412800,759.9,778.7,778.9,749.0,1357905163.0,1770100.0
2018-12-06,5220.0,5162.5,5325.0,5084.0,7009417895.0,1361884,436.0,430.0,438.4,422.55,1866355521.0,4348890.0,380.0,380.0,392.3,376.3,354236447.0,922740.0,28.17,28.35,28.37,27.805,495626122.5,17638300,765.1,765.0,778.4,753.5,1387703394.0,1816270.0
2018-12-07,5170.0,5266.5,5321.5,5103.0,7714860736.0,1471855,429.4,439.0,442.05,429.15,2244118606.5,5140220.0,380.2,382.0,385.6,377.0,270189936.0,709450.0,28.28,28.315,28.455,28.23,248273428.0,8755800,766.1,776.0,782.4,750.9,1238387640.0,1612430.0
2018-12-10,5249.0,5173.5,5342.0,5149.0,5606639091.0,1073265,437.0,428.5,441.0,424.3,1732327348.5,4018620.0,380.8,371.0,381.0,371.0,215221657.0,572270.0,28.25,28.005,28.29,28.005,208392904.5,7408600,769.3,759.9,771.7,759.9,702473942.0,918410.0
2018-12-11,5151.0,5267.0,5289.5,5114.0,4620048271.0,884766,428.5,425.55,429.5,421.5,1563420415.5,3679440.0,373.0,366.7,376.4,361.0,227837174.0,618900.0,27.975,27.91,28.215,27.885,258881325.5,9230800,760.0,760.0,772.8,747.8,1047429824.0,1377790.0
2018-12-12,5250.0,5102.0,5270.0,5102.0,4312088485.5,833397,426.05,422.0,428.05,419.15,1921219251.5,4551590.0,367.5,365.6,370.6,363.6,121033600.0,330020.0,27.92,27.945,28.08,27.75,305118675.0,10913800,765.0,738.7,766.0,738.7,905215878.0,1210290.0
2018-12-13,5105.0,5131.5,5156.0,5040.5,4596388957.0,901995,423.0,415.75,423.0,414.0,2031760745.5,4855500.0,363.6,363.8,367.0,361.0,132149448.0,363570.0,27.94,28.1,28.1,27.655,284256756.5,10190800,738.7,736.0,746.1,730.0,996128160.0,1352020.0
2018-12-14,5119.5,5100.0,5141.5,5079.0,3752152209.0,734502,415.1,418.0,422.3,414.35,1354277090.0,3239920.0,363.5,362.8,370.0,361.2,161523890.0,443110.0,28.09,28.0,28.1,27.82,189017800.0,6762900,738.0,726.4,738.0,722.2,532178588.0,731260.0
2018-12-17,5091.0,5100.0,5137.5,5071.0,3216500918.0,629951,417.9,416.0,421.5,414.0,1047304678.5,2517430.0,362.8,363.1,368.0,361.2,146422812.0,402610.0,27.935,28.1,28.38,27.88,411500770.0,14629600,727.0,727.0,738.1,721.5,461357500.0,632750.0
2018-12-18,5049.0,4925.0,5049.5,4900.0,6951287882.0,1405909,413.0,412.15,414.85,407.15,2240737400.0,5463430.0,361.5,354.2,362.5,352.6,266984941.0,752130.0,27.9,27.93,27.99,27.37,525663648.0,18957200,719.7,719.6,728.3,715.1,1030929590.0,1433010.0
2018-12-19,4890.0,4910.0,4928.5,4865.0,4582175240.5,936443,407.0,418.2,418.2,406.5,1644027336.5,3986040.0,352.1,350.7,355.2,350.7,210722375.0,598470.0,27.9,27.885,27.91,27.47,449979852.5,16256400,716.7,714.3,720.0,700.7,1192057915.0,1680500.0
2018-12-20,4830.0,4808.5,4838.5,4716.5,7437871463.0,1557668,414.0,415.6,416.8,410.1,1386901514.0,3349850.0,350.6,350.0,351.5,346.0,204035015.0,585190.0,27.56,27.4,27.56,27.205,704505993.0,25764300,707.0,714.7,714.7,701.0,1005084023.0,1420090.0
2018-12-21,4789.5,4930.0,4954.0,4745.0,11173135532.5,2283579,412.9,415.0,416.3,405.05,1534331075.5,3699200.0,349.5,353.0,359.5,347.7,191101201.0,541080.0,27.375,26.845,27.405,26.845,854170809.5,31728500,709.6,710.0,713.9,693.4,1952034841.0,2764480.0
2018-12-24,4900.0,4909.0,4966.0,4842.5,3061239431.5,623396,414.9,414.0,419.2,412.45,618018889.5,1487750.0,352.8,355.4,358.6,352.8,156426387.0,439760.0,26.925,26.5,27.0,26.4,232055025.0,8711000,705.8,703.0,710.3,697.7,270364492.0,383360.0
2018-12-25,4841.0,4810.0,4842.5,4744.5,1289375756.0,269077,411.0,409.0,411.3,401.85,756930935.0,1858760.0,353.4,351.5,355.0,344.9,179214560.0,510720.0,26.48,26.5,26.51,25.915,146027877.5,5578200,695.0,696.8,703.0,680.5,262039382.0,380130.0
2018-12-26,4829.0,4829.5,4859.0,4803.0,882531834.0,182587,409.1,414.5,414.5,409.1,435435709.0,1056080.0,350.1,359.5,359.8,349.4,288078487.0,807940.0,26.515,26.655,26.75,26.44,100104135.5,3758900,702.2,712.0,719.9,694.9,211059910.0,297040.0
2018-12-27,4901.0,4884.0,4925.5,4858.0,2420990677.5,494744,420.0,420.5,421.35,416.35,2718511137.5,6479390.0,344.6,344.0,349.2,343.6,291330055.0,842360.0,26.89,26.4,26.93,26.275,393543455.5,14785900,726.0,717.0,727.0,711.1,643508274.0,897460.0
2018-12-28,4911.0,4955.5,5009.5,4901.5,3290737092.0,662664,423.0,425.95,428.25,421.7,1111990616.5,2609310.0,343.6,344.1,348.4,341.2,156750778.0,453530.0,26.445,26.8,26.88,26.385,262201103.5,9818700,719.5,737.8,746.7,716.8,913224354.0,1242870.0
2018-12-29,4975.0,4997.0,5000.0,4965.0,285574346.0,57279,426.7,432.5,432.5,421.4,402684021.0,940940.0,344.3,346.7,347.0,343.6,63581549.0,183900.0,26.8,26.88,26.895,26.7,27303520.5,1016800,734.9,737.9,741.8,649.4,126428620.0,173460.0
2019-01-03,4984.0,5007.0,5050.0,4886.5,3143864937.5,632153,429.15,425.85,429.8,422.4,652509993.5,1528310.0,344.0,345.8,349.4,344.0,63934316.0,184560.0,26.8,26.785,26.96,26.565,170497543.5,6375200,737.9,731.8,737.9,715.7,868576526.0,1190950.0
2019-01-04,5021.0,5074.5,5083.0,5021.0,1775079431.5,350743,427.1,430.4,439.0,426.2,702937677.0,1635750.0,347.8,348.5,348.6,345.5,90114925.0,259370.0,26.83,27.045,27.045,26.67,157551209.0,5865400,732.1,737.7,737.7,726.2,753271545.0,1027180.0
2019-01-08,5037.0,5039.0,5056.0,4964.5,4951378795.5,989453,427.0,423.6,427.0,420.65,867731354.5,2052160.0,349.0,348.8,352.9,347.1,79789211.0,228410.0,27.06,27.01,27.16,26.8,248410140.5,9226100,716.0,723.2,724.0,708.1,1213527892.0,1690440.0
2019-01-09,5050.0,5060.0,5077.0,5025.0,4148359675.0,820940,425.0,427.7,428.9,425.0,1031882301.5,2413050.0,349.5,352.0,353.0,349.5,90945946.0,258980.0,27.07,27.07,27.13,26.91,228321754.0,8446300,722.2,717.9,723.8,710.1,896201644.0,1251870.0
2019-01-10,5048.5,5152.0,5152.0,5004.0,4114282628.5,807655,427.75,432.1,433.0,424.0,1069755342.5,2493560.0,353.0,354.8,356.0,350.3,111092127.0,314050.0,26.95,27.435,27.435,26.875,246647555.0,9069800,718.2,732.6,733.0,712.1,1136070962.0,1568390.0
2019-01-11,5153.5,5200.0,5212.0,5135.5,3535339472.5,682434,432.0,434.6,435.3,430.2,1231375648.5,2839110.0,354.4,357.7,359.8,354.4,147744177.0,413330.0,27.35,27.63,27.665,27.255,281067887.5,10216400,730.5,730.3,732.0,721.3,1026953156.0,1411450.0
2019-01-14,5187.0,5200.0,5200.0,5134.5,2164434110.5,418371,434.05,427.9,434.05,424.85,1007263070.5,2358220.0,358.0,355.7,358.0,351.7,105724314.0,298310.0,27.385,27.975,27.975,27.37,237051337.5,8566400,728.2,725.0,728.6,719.3,787714360.0,1089120.0
2019-01-15,5213.5,5195.0,5237.5,5125.0,3172283801.0,611109,428.6,424.35,431.35,421.3,1219706067.5,2863880.0,356.0,355.4,357.8,355.1,81280874.0,227980.0,27.93,28.165,28.165,27.64,416681139.0,14915800,726.0,721.0,731.9,719.1,1104617885.0,1526680.0
2019-01-16,5197.0,5129.0,5209.5,5114.0,2613201940.5,507299,424.45,421.0,426.9,420.0,1305901812.5,3091660.0,355.6,351.0,356.6,348.0,357845911.0,1018850.0,28.08,27.91,28.17,27.75,251254995.5,9005100,722.5,722.0,728.5,718.6,1184803681.0,1638590.0
2019-01-17,5120.0,5184.5,5187.0,5060.0,3610831398.5,704441,422.0,415.9,422.45,414.2,1447886673.0,3468970.0,352.4,345.0,352.4,343.9,240991150.0,694700.0,27.85,27.8,27.895,27.58,291840628.0,10525900,725.1,734.1,735.1,716.5,1454448003.0,1999320.0
2019-01-18,5194.0,5193.5,5206.0,5143.0,3031326769.0,585467,419.05,419.7,421.95,416.35,1890837244.0,4510760.0,348.0,346.0,348.5,344.4,184287163.0,532390.0,27.8,28.025,28.03,27.695,280939191.5,10063100,734.0,741.0,742.9,729.1,947214042.0,1284550.0
2019-01-21,5207.0,5200.0,5224.0,5180.5,1456446521.0,279987,421.1,422.3,424.8,418.95,1103843528.0,2613040.0,347.0,344.0,348.8,344.0,105160806.0,303600.0,28.035,27.865,28.095,27.85,179583105.5,6416400,740.3,735.4,742.4,732.6,509426792.0,691100.0
2019-01-22,5187.0,5186.0,5212.0,5158.5,3380712317.0,651497,419.8,416.9,421.05,413.0,1888508343.0,4536990.0,345.0,344.2,346.2,343.0,107348166.0,311980.0,27.76,27.93,27.945,27.66,276412262.0,9936600,734.9,750.5,751.9,728.7,1270185990.0,1714030.0
2019-01-23,5190.5,5205.5,5222.0,5176.5,3083455419.0,593066,417.0,419.9,421.25,416.2,1267448211.5,3021470.0,344.0,349.3,351.0,343.5,229464350.0,658820.0,27.875,27.89,27.96,27.71,184865209.0,6632300,748.1,784.0,784.3,746.3,1599223442.0,2071520.0
2019-01-24,5185.5,5196.5,5196.5,5143.5,3316688641.0,640887,417.8,408.5,417.8,405.6,4318265914.5,10537210.0,351.3,344.9,351.3,343.7,165249861.0,477610.0,27.815,27.315,27.865,27.28,384810110.5,13990300,782.9,772.9,783.0,765.3,1138139333.0,1471150.0
2019-01-25,5196.0,5215.0,5246.0,5183.5,3475357549.0,667326,408.3,414.0,414.3,404.6,2048626351.5,4986550.0,348.2,343.0,348.3,343.0,117123347.0,340000.0,27.41,27.535,27.535,27.235,294889657.0,10766500,775.9,798.9,798.9,770.0,1050698546.0,1330100.0
2019-01-28,5212.0,5165.0,5215.0,5143.0,3407178808.0,659844,412.8,411.2,412.9,408.85,1364573732.5,3322570.0,345.6,340.6,345.6,340.6,451156653.0,1319600.0,27.41,27.355,27.56,27.155,290247338.5,10623000,793.5,791.4,805.0,785.9,1289221615.0,1624730.0
2019-01-29,5150.0,5196.5,5215.0,5136.0,2671619567.0,515004,410.0,412.9,413.65,406.3,1806290441.0,4411530.0,340.4,340.6,343.1,328.0,202495530.0,596440.0,27.325,27.435,27.5,27.21,260031305.5,9497400,789.1,798.8,799.8,781.0,1045883804.0,1322990.0
2019-01-30,5184.5,5227.0,5227.0,5184.0,2379397380.0,456853,412.85,415.8,417.15,411.15,1469049439.0,3540780.0,341.7,345.5,346.5,339.2,200961733.0,584880.0,27.52,27.445,27.575,27.355,253068493.5,9212900,799.0,806.9,806.9,792.2,1005933665.0,1256080.0
2019-01-31,5240.0,5272.5,5300.0,5228.0,4170476608.5,791137,417.5,411.25,418.6,411.25,1421185876.5,3428170.0,347.2,342.0,350.4,342.0,263940689.0,764400.0,27.5,27.355,27.58,27.335,333822900.0,12166800,810.1,806.9,814.9,801.9,1647494771.0,2038410.0
2019-02-01,5267.5,5319.5,5329.5,5241.0,2898746804.0,546468,410.55,411.95,414.85,407.0,1241810743.5,3011440.0,343.95,345.45,345.85,342.25,166469312.0,483050.0,27.4,27.415,27.6,27.355,338200294.0,12313000,802.4,808.1,815.0,801.4,1082784032.0,1340520.0
2019-02-04,5333.0,5350.0,5406.0,5314.5,2627890649.0,489423,412.95,411.0,414.4,411.0,1390139085.5,3375440.0,345.95,345.15,347.5,343.5,105862255.0,306040.0,27.485,27.4,27.545,27.37,158597100.0,5778600,808.1,803.2,808.8,802.1,721223750.0,896220.0
2019-02-05,5363.5,5435.0,5435.0,5363.0,2136334706.5,395021,411.95,428.5,429.75,409.7,4431344060.5,10446570.0,345.05,345.7,346.85,343.0,97135366.0,281330.0,27.38,27.475,27.49,27.34,182785604.5,6663600,805.2,810.0,814.0,803.1,524302882.0,648090.0
2019-02-06,5439.0,5461.0,5488.5,5402.5,3103196553.5,569203,429.45,421.55,429.45,421.1,1815376184.0,4283520.0,345.75,345.7,346.9,344.5,63746870.5,184510.0,27.46,27.32,27.52,27.27,160345572.0,5864500,808.0,804.0,811.0,798.5,761211679.0,945580.0
2019-02-07,5444.0,5385.0,5464.5,5385.0,3038843975.0,560613,420.1,411.55,423.9,411.45,1445687780.5,3473380.0,345.55,341.95,346.3,340.4,140049234.5,408160.0,27.34,27.05,27.34,27.01,195770785.0,7210500,802.0,804.7,809.4,795.0,806880755.0,1004990.0
2019-02-08,5369.5,5386.0,5403.0,5334.5,2779676343.5,517950,410.95,411.6,414.75,408.5,965623050.5,2342100.0,341.0,341.2,343.8,340.5,89873853.5,262440.0,26.97,26.845,27.06,26.8,190088019.5,7060100,800.9,787.3,802.3,786.0,765402222.0,964400.0
2019-02-11,5381.5,5419.5,5440.0,5380.0,2305211488.5,425813,412.0,410.5,418.75,410.5,1439030880.0,3471100.0,343.45,341.2,344.6,341.1,94416119.5,275720.0,26.755,26.7,26.98,26.7,254756734.5,9505400,787.3,780.0,795.0,778.6,704763542.0,899360.0
2019-02-12,5421.5,5439.0,5475.5,5391.5,2381619995.5,438101,410.5,414.5,417.95,410.2,1631989666.5,3933830.0,341.75,341.0,342.85,340.65,98454423.0,288380.0,26.76,26.81,26.935,26.64,220914927.0,8245100,782.5,784.5,785.6,774.2,871581481.0,1115560.0
2019-02-13,5434.0,5351.0,5435.5,5313.0,4029948325.5,750434,414.95,401.6,416.15,401.5,2934982122.0,7221730.0,342.0,339.0,342.2,338.05,106912947.0,314650.0,26.875,26.26,26.875,26.26,489045149.5,18501400,784.7,761.6,785.1,761.6,932638557.0,1212440.0
2019-02-14,5312.0,5360.5,5395.0,5291.0,4335754819.5,811821,394.65,394.85,399.6,390.75,3228836718.0,8167130.0,336.5,343.0,344.9,333.65,196948361.0,576900.0,26.225,26.48,26.565,26.055,534921979.0,20278100,756.9,763.9,779.0,755.7,1081932377.0,1409670.0
2019-02-15,5388.0,5426.0,5448.0,5361.5,2467596306.0,455541,397.0,403.5,405.35,397.0,1859328285.0,4641740.0,345.0,343.4,345.1,342.3,152423547.5,444040.0,26.565,26.83,26.83,26.455,303887082.5,11397000,768.0,790.3,790.3,762.8,928022894.0,1192470.0
